,Watching,Completed,On-Hold,Dropped,Plan to Watch,Total,10,9,8,7,6,5,4,3,2,1,Title
64,6,63,6,38,55,168,11,,1,3,10,6,3,1,,,Ooya-san to Boku 2nd Season
65,3,46,3,41,38,131,10,1,1,2,3,3,4,1,,4,Chuldong! Super Wings 4
66,4,36,3,36,39,118,11,2,1,1,1,2,2,2,,1,Rainbow Ruby 2nd Season
67,6,18,1,25,25,75,3,,,2,1,1,2,,1,2,Tobot V Season 2
68,"1,756,844",50,"301,951","197,740","224,420","2,481,005",642635,291870,227736,130226,53253,28268,12351,5807,4209,13651,One Piece
69,"502,490","687,119","147,972","149,235","273,629","1,760,445",156844,187259,246688,168582,67381,35169,19429,9594,5681,6779,Black Clover
70,"377,683","74,760","116,981","230,495","92,223","892,142",24511,21349,45825,83788,86540,66447,50377,27838,19017,29352,Boruto: Naruto Next Generations
71,"53,673","229,346","18,031","48,370","109,074","458,494",12031,14305,29926,49097,37645,22246,13637,7097,4254,3524,Plunderer
72,"166,965",4,"74,992","48,902","68,773","359,636",39099,34205,43355,29326,10491,4415,1301,540,351,792,Meitantei Conan
73,"23,321","116,980","7,265","4,287","89,870","241,723",18098,22755,32642,16717,4902,1636,502,215,84,154,Toaru Kagaku no Railgun T
74,"37,818","87,448","15,362","22,521","43,061","206,210",5463,9653,23653,27784,13420,6322,2489,916,431,369,Ahiru no Sora
75,"29,294","29,297","10,594","9,361","16,619","95,165",4416,5311,9652,11148,5198,2349,929,459,234,358,Pokemon (2019)
76,"35,140",5,"17,885","18,631","15,998","87,659",9041,6927,9779,8980,3810,1811,640,351,256,434,Crayon Shin-chan
77,"4,167","17,455","1,757","7,930","14,081","45,390",487,343,1090,2317,3645,3628,2515,1271,777,518,Hatena☆Illusion
78,"3,115","14,144","1,579","2,596","15,365","36,799",1067,1219,2435,3212,1958,1200,435,208,109,109,A3! Season Spring & Summer
79,"8,984",5,"3,485","4,207","4,614","21,295",2024,1425,2110,2193,994,479,119,72,32,96,Doraemon (2005)
80,"3,378",145,"1,450","1,397","6,990","13,360",553,220,397,636,408,238,83,37,53,82,Gudetama
81,"1,816","4,283",868,964,"5,030","12,961",414,413,921,1032,679,395,161,76,34,57,Healin' Good♡Precure
82,970,"3,550",492,"1,768","4,037","10,817",160,146,350,833,831,638,278,155,68,60,Breakers
83,"2,298",0,761,"1,897","3,804","8,760",263,102,186,362,360,275,110,56,48,169,Sazae-san
84,"2,219",0,"1,231","1,688","2,829","7,967",324,288,455,700,445,189,53,29,16,46,Nintama Rantarou
85,"2,454",0,946,"1,286","2,012","6,698",357,383,416,487,246,148,42,19,15,52,Chibi Maruko-chan (1995)
86,616,842,197,365,"2,788","4,808",84,199,116,91,92,75,32,19,20,25,Zoids Wild Zero
87,"1,592",0,550,"1,152","1,286","4,580",202,346,350,254,261,179,45,31,21,46,Sore Ike! Anpanman
88,655,647,246,791,"2,226","4,565",56,20,50,137,194,218,108,57,39,52,Rebirth
89,872,0,451,886,"1,055","3,264",108,50,91,134,137,94,43,26,25,49,Bonobono (TV 2016)
90,267,680,171,401,"1,172","2,691",55,32,52,139,192,123,56,84,20,19,Super Shiro
91,656,0,255,620,682,"2,213",68,40,48,99,121,94,33,13,9,28,Ojarumaru
92,305,426,130,224,"1,027","2,112",69,27,52,80,83,52,25,19,6,15,Youkai Watch Jam: Youkai Gakuen Y - N to no Souguu
93,327,0,80,282,"1,000","1,689",26,7,4,19,22,18,12,8,5,26,Puzzle & Dragon
94,244,0,60,397,580,"1,281",18,6,4,10,10,14,7,5,5,23,Kamiusagi Rope: Warau Asa ni wa Fukuraitaru tte Maji ssuka!?
95,90,346,50,157,552,"1,195",25,12,18,23,51,43,29,16,8,25,Go! Go! Atom
96,263,0,114,290,329,996,30,4,17,25,21,35,6,5,8,19,Hanakappa
97,176,0,37,375,388,976,21,1,1,3,5,11,2,2,1,20,Shiawase Haitatsu Taneko
98,169,156,58,251,306,940,33,8,17,26,26,18,24,11,15,31,Aware! Meisaku-kun
99,64,78,23,162,390,717,13,,4,6,7,12,9,3,4,10,Marumaru Manul
100,78,97,24,167,331,697,19,1,,7,13,21,8,3,3,12,Neko to Mata
101,157,0,34,242,249,682,37,4,1,4,10,15,6,3,4,10,Shimajirou no Wow!
102,116,0,40,301,191,648,8,1,1,4,4,9,12,3,5,17,Manul no Yuube
103,122,0,36,201,201,560,11,,,2,4,6,9,1,9,13,Gohan Kaijuu Pap
104,107,0,27,195,193,522,12,,,2,6,6,1,2,2,10,Yowamushi Monsters
105,35,125,20,104,194,478,13,,2,8,16,14,10,2,1,16,Ehon Yose
106,83,16,22,172,136,429,13,,1,,5,4,6,,7,17,Otoppe
107,80,0,28,166,119,393,11,,1,1,2,2,4,3,1,11,Pakkororin
108,60,0,25,154,129,368,25,,,,2,2,3,1,,7,Shin Nippon History
109,24,81,9,94,144,352,17,1,,2,9,7,2,6,11,9,Egg Car
110,7,63,6,51,55,182,11,,1,1,4,4,5,7,2,4,Titipo Titipo 2
111,4,34,2,49,35,124,7,,,1,2,1,3,1,1,4,Hello Carbot Season 8
112,4,39,2,42,36,123,10,,,,4,1,2,1,1,3,Longlong Juggessji?
113,"9,927","357,991","2,741","2,033","87,305","459,997",22845,34154,72694,84887,38532,15782,6209,2475,1097,804,Nakitai Watashi wa Neko wo Kaburu
114,"6,515","183,080","1,772","1,768","27,385","220,520",10456,17310,42071,42481,14198,4595,1643,598,289,271,Baki: Dai Raitaisai-hen
115,"30,187","4,132","8,749","17,892","17,734","78,694",2055,1404,2257,4313,5585,5155,3784,2242,1777,2181,Super Dragon Ball Heroes
116,"22,586",2,"3,793","3,582","26,825","56,788",7815,2519,2724,1845,817,518,211,153,165,1123,Holo no Graffiti
117,"2,776","30,438",581,614,"8,351","42,760",1887,2005,4417,6069,2738,1107,419,192,116,111,Quanzhi Fashi IV
118,"3,615","12,840","1,175","1,098","21,590","40,318",623,647,1495,2784,1937,813,332,110,79,93,Yi Ren Zhi Xia 3: Rushi Pian
119,"1,405","13,305",687,"1,750","17,923","35,070",429,740,1919,3176,2166,1090,703,337,218,312,Koukaku Kidoutai: SAC_2045
120,"2,604","14,486",714,"1,156","11,122","30,082",680,507,948,1836,2232,1860,756,465,263,279,Ore no Yubi de Midarero.: Heitengo Futarikiri no Salon de...
121,"2,208","14,502",636,515,"11,673","29,534",1764,2212,3567,2351,786,279,127,119,113,144,Wan Sheng Jie
122,"1,056","15,013",405,410,"7,066","23,950",493,506,1503,3254,2676,1254,357,141,78,81,Yesterday wo Utatte: Haishin-ban Episode
123,"1,383","15,980",581,481,"4,509","22,934",1027,1605,4007,3994,1429,536,132,60,31,55,Hakumei no Tsubasa
124,307,"16,920",89,180,"3,383","20,879",298,221,545,1220,2296,3362,1875,1180,848,736,Sol Levante
125,"2,347","2,993",684,600,"9,605","16,229",254,277,610,752,372,158,72,56,45,43,Bai Yao Pu
126,"1,074","8,676",257,284,"3,567","13,858",616,955,1720,1751,742,313,116,60,29,50,Gundam Build Divers Re:Rise 2nd Season
127,912,"8,527",274,307,"2,602","12,622",1059,1121,1819,1637,635,239,60,32,12,44,BanG Dream! Garupa☆Pico: Oomori
128,946,"4,368",254,436,"1,776","7,780",400,460,590,751,679,434,207,141,54,82,Beyblade Burst Sparking
129,"1,354","3,482",645,342,"1,836","7,659",257,381,838,1184,530,261,55,33,17,16,Poketoon
130,945,"4,445",127,248,"1,416","7,181",378,353,758,882,322,181,51,37,39,57,Yao Shen Ji 4th Season
131,585,"1,575",203,299,"3,657","6,319",136,147,238,324,242,127,54,34,26,33,Da Li Si Rizhi
132,348,"1,992",150,218,"3,414","6,122",66,24,61,157,340,398,126,50,22,39,Katarina to Manabou
133,384,"2,763",133,876,"1,535","5,691",73,41,110,296,516,580,325,248,164,165,Zashiki Warashi no Tatami-chan
134,660,"1,616",212,274,"2,641","5,403",96,119,242,377,247,105,39,27,19,31,Ma La Nu Pei
135,650,949,208,412,"3,046","5,265",58,32,94,215,174,125,64,35,26,35,Shi Huang Zhi Shen
136,904,"2,345",290,273,"1,221","5,033",151,84,183,252,302,323,231,128,137,133,Sexfriend Gakuen
137,533,"3,569",91,161,643,"4,997",271,257,538,668,232,106,48,41,38,61,Xingchen Bian: Yu Li Cang Hai
138,715,"2,340",84,166,686,"3,991",181,134,340,459,184,65,26,21,26,47,Wu Shang Shen Di
139,563,463,191,255,"2,391","3,863",41,20,33,109,88,65,33,17,15,29,Li Shi
140,322,"1,086",117,218,"2,124","3,867",60,42,141,218,194,92,41,20,16,27,Wo Kai Dongwuyuan Naxie Nian
141,"2,112",81,284,386,757,"3,620",134,72,141,240,108,77,25,23,22,37,Dubu Xiaoyao
142,108,"1,710",41,114,"1,069","3,042",62,42,96,240,327,220,61,33,15,32,Minegishi-san wa Ootsu-kun ni Tabesasetai
143,232,"1,189",96,116,"1,404","3,037",92,59,157,249,118,55,16,13,11,18,Huyao Xiao Hongniang: Jin Chenxi
144,288,310,110,170,"1,721","2,599",29,8,13,44,31,33,14,13,6,17,Dixia Cheng Yu Yongshi: Nizhuan Zhi Lun
145,73,"1,926",19,87,453,"2,558",420,59,109,187,192,210,112,57,60,91,Condom Battler Gorou
146,131,"1,035",91,139,970,"2,366",83,22,33,66,133,147,40,37,27,50,"Kanojo, Okarishimasu: Date Movie"
147,126,"1,196",77,107,694,"2,200",87,27,56,124,221,142,23,17,3,18,Otome Game no Hametsu Flag shika Nai Akuyaku Reijou ni Tensei shiteshimatta... Voice Drama
148,472,723,90,198,658,"2,141",46,33,71,126,126,65,51,29,23,21,Wan Jie Chun Qiu
149,192,336,63,136,950,"1,677",17,8,18,52,66,38,27,17,10,24,Wang Gu Shenhua Zhi Tian Xuanzhe
150,372,584,78,168,421,"1,623",41,26,43,99,83,46,21,14,25,19,Shouxi Yu Ling Shi
151,174,674,67,83,579,"1,577",125,47,99,113,51,21,17,9,2,19,RabbiTube: Creator ni Challenge!
152,90,929,33,96,170,"1,318",29,13,47,88,140,137,94,73,47,77,Girl X
153,125,302,64,78,635,"1,204",31,24,29,76,43,23,12,11,10,10,Super Secret
154,99,480,27,93,393,"1,092",38,30,62,62,50,53,13,12,9,14,Xi Xing Ji: Zaijian Wu Kong
155,58,515,30,77,396,"1,076",40,38,66,121,62,19,5,8,6,12,Fei Ren Zai Part 3
156,93,379,30,98,461,"1,061",27,18,36,46,59,28,14,9,5,9,Puso Ni Comi: Okawari
157,197,410,49,140,247,"1,043",26,10,32,69,76,39,60,9,12,15,Yi Shijie Zhongyao Pu
158,124,196,48,106,563,"1,037",50,21,14,23,17,17,13,5,5,20,Wuxian Shaonu 48
159,98,213,35,100,536,982,17,3,14,39,25,13,13,6,6,12,Wangu Xian Qiong IV: Yin Yue Cheng Pian
160,88,252,24,127,423,914,17,7,18,32,33,22,13,14,7,11,Mashin Eiyuuden Wataru: Shichikon no Ryuujinmaru
161,331,98,36,92,194,751,27,10,14,19,14,12,2,4,4,10,Ni Yian Jian Shen
162,90,245,27,127,259,748,14,2,10,30,53,45,21,9,11,5,Ninjala
163,23,268,13,23,110,437,7,1,8,30,49,53,26,9,4,7,Isekai System
164,23,171,17,78,142,431,15,1,8,23,23,11,6,5,6,18,Bai Gui Youeryuan 3rd Season
165,27,258,5,46,75,411,12,2,12,31,40,48,15,4,5,10,Mamoru Hikitsugu Watashitachi no Kurashi
166,31,103,14,70,179,397,13,,3,11,6,4,5,7,10,22,Guan Hai Ce Zhi Tie Qi Xiong Guan
167,37,106,12,66,139,360,14,3,4,13,16,6,5,2,3,8,Dou Hun Wei Zhi Xuan Yue Qiyuan IV
168,39,70,18,60,162,349,13,3,8,9,8,6,4,,1,2,Xian Zun Naiba Dang Zhuixu
169,22,110,11,50,147,340,14,1,,7,7,12,9,6,2,10,Microphone Soul Spinners: Kotodama Shoujo - Furikaeri Douga
170,8,132,16,32,107,295,12,,,6,10,22,8,6,4,2,"Shironeko Project Mini Anime: Zerokiss, Ganbaru?"
171,14,121,5,55,95,290,12,,4,6,19,21,12,7,1,4,Mottainai Baasan
172,14,76,6,43,123,262,10,,3,9,13,3,4,,2,3,Gu Xiong: Huo Qi
173,11,161,9,16,67,264,6,2,4,20,29,25,9,3,1,2,Arawi Keiichi Tanpen
174,29,86,8,36,102,261,16,1,4,13,7,9,9,3,,4,Tunshi Yongheng
175,7,146,8,28,53,242,11,1,,11,24,25,8,6,9,2,The Happy Dorm
176,9,73,7,67,74,230,10,,1,3,6,4,5,7,1,5,Menghuan Shuyuan 3rd Season
177,39,0,21,65,65,190,6,1,,1,5,4,3,,1,1,Haru ni Nattara Koguma no Yugo Monogatari
178,13,53,5,49,58,178,9,,,3,5,7,2,1,,4,Mashin Mukashi Banashi Gekijou
179,6,88,4,31,45,174,9,3,6,12,12,7,4,,,4,BT21 Universe 3 Animation
180,14,35,6,13,105,173,2,1,,2,7,2,3,,,,Dixia Cheng Yu Yongshi: Nizhuan Zhi Lun Episode 0
181,14,27,7,16,95,159,2,,1,3,5,1,3,,,,Dixia Cheng Yu Yongshi: Nizhuan Zhi Lun - Tebie Pian
182,14,35,10,33,55,147,6,,,1,13,4,1,,,1,Kaijuu Sekai Seifuku
183,6,58,2,27,47,140,9,1,,2,11,1,4,8,1,4,Da Luan
184,7,43,5,37,31,123,8,,,1,9,3,2,,,2,Zui Qiang Woniu Busuzhike
185,4,53,3,23,23,106,4,,1,1,14,9,1,3,2,2,Jomji: Zombi Jibangi
186,5,31,3,29,38,106,9,,,1,5,,1,,,1,Long Hu Ji: Zhongyi Guanyunzhang
187,5,39,3,13,23,83,1,,,,4,6,5,3,,2,Norasco: The Stray Scottish Fold
188,4,33,2,16,19,74,1,,,4,6,5,2,,,,Luo Fanchen
189,5,16,3,20,20,64,1,,,1,1,2,2,,,1,Crong Crong Ujudaesodong
190,"12,768","34,781","3,648","2,526","37,607","91,330",2411,2288,4743,8862,5261,2336,1076,487,237,207,Strike the Blood IV
191,"1,300","32,835",436,194,"10,166","44,931",2090,2037,5467,7876,3099,1173,317,120,47,65,Bokutachi wa Benkyou ga Dekinai! Chapel no Kane wa [X] wo Shukufuku Suru
192,"2,538","21,913",767,868,"4,391","30,477",3937,2537,3613,3068,1539,809,360,190,111,228,Ane wa Yanmama Junyuu-chuu
193,"6,224","1,523","1,155",740,"3,039","12,681",743,590,1152,1318,710,350,157,81,46,84,** Kouhai
194,"1,175","7,958",428,380,"2,356","12,297",793,650,1082,1372,881,437,178,126,71,94,Yarichin Kateikyoushi Netori Houkoku
195,"1,164","6,224",403,347,"2,142","10,280",546,432,763,1077,807,443,197,80,61,68,Kyonyuu Princess Saimin
196,"2,755","3,268",835,542,"2,263","9,663",360,305,568,915,758,444,204,113,60,99,Chiisana Tsubomi no Sono Oku ni...
197,"1,570","4,909",499,376,"2,030","9,384",455,365,723,950,710,489,180,79,49,85,Suketto Sanjou!! The Animation
198,"5,283",2,"1,185",667,"2,177","9,314",500,354,614,887,620,375,192,91,65,106,Hajimete no Hitozuma
199,601,"4,067",296,236,"1,738","6,938",320,213,471,758,508,263,85,49,36,45,"Tenioha! 2: Limit Over - Mada Mada Ippai, Ecchi Shiyo? The Animation"
200,"1,431","2,329",501,315,"1,540","6,116",222,140,300,569,457,291,121,68,43,49,Shihai no Kyoudan
201,539,"3,638",244,220,"1,312","5,953",207,216,433,627,511,290,104,57,24,52,Sex Friend Osananajimi: Shojo to Doutei wa Hazukashii tte Minna ga Iu kara - The Animation
202,640,"3,155",305,248,"1,463","5,811",170,114,255,483,552,317,163,73,42,49,Kutsujoku 2 The Animation
203,518,"2,613",220,238,"1,030","4,619",129,72,149,271,362,364,204,109,88,91,Haritsuke
204,798,"1,600",240,354,880,"3,872",72,52,99,169,299,297,238,128,100,105,Sotsugyou ** Densha
205,58,707,22,62,449,"1,298",22,18,51,137,135,70,39,25,11,10,Wasureta Furi wo Shite
206,12,58,4,33,120,227,8,,4,5,10,2,5,,,3,Xiu Rong Zhen
207,10,38,4,28,112,192,8,,,5,4,1,1,,,1,Duoyun Shi Qing
208,8,37,2,29,62,138,10,,,1,5,1,2,,,1,Da Maoxian Tielu
209,6,30,2,28,36,102,7,,,,4,1,2,,,1,Xingji Da Taowang
210,"1,306","41,964",545,409,"13,028","57,252",1654,2395,6261,11246,5604,2040,459,140,70,91,Dorohedoro: Ma no Omake
211,324,"15,939",173,101,"4,667","21,204",1017,1237,3388,4132,1183,356,77,27,10,22,Heya Camp△: Sauna to Gohan to Sanrin Bike
212,425,"11,341",173,146,"3,761","15,846",613,625,1746,2865,1212,390,113,39,19,40,Jashin-chan Dropkick': Chitose-hen
213,508,"6,563",157,309,"3,864","11,401",144,95,336,937,1320,777,269,98,65,74,Majutsushi Orphen Hagure Tabi: Tennin no Isan
214,433,"4,495",269,137,"3,156","8,490",275,158,385,848,638,306,76,41,17,24,Toaru Kagaku no Railgun T: Motto Marutto Railgun
215,241,"1,269",112,130,"2,454","4,206",115,65,110,184,141,100,27,18,8,15,Choujigen Game Neptune: Hi☆Light
216,104,"1,565",51,110,973,"2,803",82,46,77,139,235,191,62,36,15,30,number24 Recap
217,58,531,24,109,292,"1,014",29,5,13,29,67,118,36,15,9,31,Shadowverse Recaps
218,49,286,34,36,279,684,32,4,8,17,43,43,12,7,4,7,Tsugu Tsugumomo Mini Anime Specials
